EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
E2265,25,Young,No,Travel_Rarely,475,20,4,Other,1,6059,1,Female,89,4,5,Clinical Project Manager,2,Single,10350,Medium,14139,8,Y,No,24,1,2,8,2,2,1,1,22,11,6,3
E2266,47,Young,Yes,Non-Travel,751,25,2,Other,1,9385,4,Female,97,1,2,Clinical Project Manager,2,Single,7073,High,17104,8,Y,Yes,20,3,1,8,2,10,1,3,22,5,6,8
E2267,51,Young,Yes,Travel_Frequently,810,8,1,Medical,1,6151,2,Male,70,2,3,Clinical Trial Assistant,2,Single,5767,Low,4195,7,Y,Yes,22,2,2,8,1,1,6,3,6,10,9,1
E2268,34,Senior,No,Non-Travel,455,20,2,Other,1,3357,2,Male,37,1,4,Clinical Trial Assistant,4,Married,11915,Low,8740,6,Y,No,18,4,3,8,2,36,6,3,21,5,0,0
E2269,55,Young,No,Travel_Frequently,1282,10,1,Technical Degree,1,5283,3,Female,48,4,4,Clinical Project Manager,2,Single,2931,High,4954,1,Y,Yes,22,2,1,8,0,38,5,3,22,0,6,7
E2270,43,Young,Yes,Travel_Frequently,634,28,1,Technical Degree,1,1880,2,Female,66,4,5,Clinical Trial Manager,3,Married,6940,Medium,11425,9,Y,Yes,18,4,1,8,2,29,1,4,17,10,2,6
E2271,44,Senior,Yes,Non-Travel,1048,17,4,Medical,1,7844,2,Female,93,4,1,Clinical Trial Manager,1,Divorced,16383,Low,7066,5,Y,Yes,22,2,1,8,0,33,4,3,16,10,2,13
E2272,23,Senior,Yes,Travel_Frequently,456,1,2,Medical,1,7701,1,Female,71,4,5,Clinical Project Manager,3,Divorced,13131,Low,1938,6,Y,Yes,24,1,4,8,0,27,3,1,3,4,8,3
E2273,36,Young,Yes,Non-Travel,1286,20,1,Technical Degree,1,6998,1,Male,45,2,2,Clinical Research Associate II,1,Single,12843,Medium,17806,6,Y,Yes,20,2,3,8,2,3,8,1,27,13,0,10
E2274,50,Middle-aged,Yes,Travel_Frequently,1414,8,3,Life Sciences,1,9986,3,Female,82,3,4,Clinical Research Associate I,3,Single,16544,Low,1435,9,Y,No,10,1,4,8,0,36,8,2,28,10,8,13
E2275,56,Young,No,Travel_Frequently,555,23,2,Medical,1,4288,2,Female,67,4,3,Clinical Trial Manager,4,Married,4911,Low,16848,2,Y,No,19,4,3,8,0,17,2,3,21,7,2,11
E2276,51,Middle-aged,Yes,Non-Travel,1075,14,3,Medical,1,6754,4,Male,47,1,5,Clinical Trial Manager,4,Married,14303,Low,16063,2,Y,No,13,1,4,8,1,9,4,2,12,14,3,1
E2277,41,Middle-aged,Yes,Travel_Frequently,979,24,4,Medical,1,1024,3,Male,47,4,5,Senior CRA,4,Divorced,5779,High,16078,2,Y,No,12,4,1,8,3,0,2,1,10,4,6,0
E2278,31,Young,Yes,Non-Travel,158,16,4,Technical Degree,1,4488,1,Male,27,3,4,Clinical Research Associate II,3,Single,4978,Low,15250,8,Y,Yes,11,3,2,8,0,20,0,4,15,10,7,9
E2279,20,Young,Yes,Non-Travel,1315,29,1,Other,1,2092,1,Male,74,1,5,Clinical Trial Assistant,4,Married,7500,Medium,5056,0,Y,No,22,1,1,8,2,14,4,2,26,10,8,9
E2280,58,Middle-aged,No,Travel_Rarely,1243,4,3,Other,1,2818,4,Male,67,1,4,Clinical Project Manager,4,Single,7501,Medium,17724,4,Y,Yes,10,2,1,8,1,13,3,1,10,4,7,6
E2281,37,Senior,Yes,Travel_Frequently,102,23,1,Technical Degree,1,2429,3,Female,44,3,3,Clinical Project Manager,4,Single,13543,High,9616,8,Y,Yes,14,2,2,8,2,9,8,2,22,2,6,9
E2282,40,Young,No,Travel_Rarely,517,25,4,Medical,1,9012,4,Male,77,1,5,Senior CRA,4,Married,9516,Low,6379,1,Y,Yes,22,1,4,8,1,12,3,4,28,11,4,8
E2283,20,Middle-aged,No,Travel_Rarely,493,18,1,Technical Degree,1,3838,1,Male,72,4,5,Clinical Project Manager,2,Divorced,5387,Low,6366,4,Y,Yes,10,1,4,8,0,19,5,3,25,0,1,2
E2284,19,Middle-aged,No,Non-Travel,1252,22,1,Technical Degree,1,7929,2,Male,33,1,1,Clinical Research Associate I,1,Divorced,2763,Low,18706,8,Y,No,10,3,3,8,2,25,7,3,27,6,1,4
E2285,29,Young,Yes,Travel_Rarely,420,16,2,Life Sciences,1,9148,1,Male,99,2,3,Clinical Research Associate I,1,Divorced,5928,High,9505,0,Y,Yes,20,2,3,8,0,9,2,4,21,2,0,4
E2286,29,Senior,Yes,Travel_Frequently,1211,9,4,Life Sciences,1,9093,4,Female,22,4,1,Clinical Research Associate I,2,Divorced,10568,Medium,9348,5,Y,Yes,11,1,2,8,0,30,5,2,3,0,3,12
E2287,51,Young,Yes,Travel_Frequently,607,26,1,Medical,1,2994,4,Female,62,2,1,Clinical Project Manager,4,Married,10971,Low,8891,7,Y,No,10,2,3,8,1,28,9,4,25,13,9,2
E2288,46,Young,No,Travel_Rarely,603,28,4,Life Sciences,1,8648,4,Female,77,1,5,Clinical Research Associate II,4,Divorced,10238,High,17538,9,Y,No,14,1,3,8,0,32,0,4,2,12,3,12
E2289,26,Middle-aged,Yes,Travel_Frequently,523,26,4,Other,1,5520,3,Male,91,4,5,Clinical Project Manager,2,Married,9364,High,19012,6,Y,No,17,4,3,8,2,11,6,3,13,1,8,5
E2290,37,Middle-aged,Yes,Travel_Rarely,763,18,3,Technical Degree,1,9116,1,Male,44,3,2,Clinical Trial Manager,1,Single,12608,High,12310,2,Y,No,14,3,1,8,3,9,8,3,12,10,3,5
E2291,52,Senior,No,Non-Travel,214,18,4,Technical Degree,1,5729,2,Female,90,4,2,Senior CRA,3,Divorced,4302,Medium,18337,9,Y,Yes,15,1,3,8,0,1,9,3,10,8,9,14
E2292,59,Young,Yes,Travel_Frequently,896,4,1,Other,1,1660,2,Female,45,3,2,Clinical Trial Manager,4,Divorced,4614,Low,13167,6,Y,No,11,2,1,8,2,18,4,3,21,1,0,2
E2293,43,Middle-aged,Yes,Travel_Frequently,1106,27,4,Life Sciences,1,5438,4,Male,89,3,5,Senior CRA,2,Divorced,8266,Low,4687,3,Y,Yes,13,1,3,8,3,35,3,3,14,14,6,7
E2294,52,Senior,Yes,Travel_Frequently,343,20,3,Medical,1,5806,3,Male,51,3,5,Clinical Research Associate II,3,Single,15960,Low,10712,6,Y,No,14,4,2,8,2,17,5,3,18,2,2,10
E2295,53,Young,No,Travel_Frequently,783,10,4,Other,1,2816,4,Female,62,3,3,Clinical Trial Manager,3,Married,5244,Medium,14798,0,Y,Yes,21,4,2,8,0,27,4,4,29,10,3,14
E2296,50,Middle-aged,Yes,Travel_Frequently,825,10,3,Life Sciences,1,7716,2,Male,45,3,4,Clinical Research Associate I,4,Married,2675,Medium,13572,4,Y,No,10,1,1,8,0,26,5,4,3,10,4,7
E2297,31,Young,Yes,Non-Travel,818,27,4,Medical,1,5729,4,Female,65,1,4,Clinical Project Manager,2,Divorced,2801,Low,10195,2,Y,No,22,1,2,8,3,26,1,2,28,12,7,3
E2298,25,Middle-aged,Yes,Non-Travel,863,9,2,Technical Degree,1,3477,3,Female,94,3,1,Clinical Trial Manager,4,Married,19507,Low,2226,7,Y,No,23,4,2,8,0,35,2,4,2,11,5,2
E2299,45,Middle-aged,Yes,Travel_Frequently,218,14,3,Medical,1,4117,4,Male,55,1,5,Clinical Research Associate I,3,Single,13311,Low,3059,8,Y,Yes,19,4,3,8,1,17,5,2,9,12,0,6
E2300,33,Middle-aged,Yes,Travel_Frequently,130,26,4,Other,1,2007,4,Female,31,3,3,Clinical Trial Manager,2,Married,5669,High,9234,1,Y,Yes,19,4,1,8,0,21,4,2,12,4,5,0
E2301,55,Middle-aged,No,Travel_Frequently,301,28,4,Other,1,1582,4,Male,69,1,5,Clinical Research Associate II,4,Married,10040,High,16092,7,Y,Yes,20,3,4,8,3,26,9,2,15,2,7,4
E2302,43,Middle-aged,No,Travel_Rarely,1262,9,4,Life Sciences,1,9913,4,Female,41,4,3,Clinical Trial Assistant,3,Divorced,13136,Medium,2708,5,Y,Yes,24,2,3,8,3,22,4,2,10,4,9,12
E2303,31,Young,Yes,Travel_Frequently,238,4,2,Other,1,4449,3,Female,51,1,1,Clinical Trial Assistant,4,Married,9753,Medium,19052,3,Y,No,12,4,3,8,2,1,1,3,4,12,1,3
E2304,50,Senior,Yes,Travel_Frequently,359,7,1,Medical,1,9594,1,Female,70,3,5,Clinical Trial Assistant,2,Married,9884,Low,12276,5,Y,Yes,24,2,4,8,1,10,0,2,13,0,5,12
E2305,28,Middle-aged,Yes,Non-Travel,735,6,2,Other,1,5029,2,Female,50,4,5,Clinical Project Manager,4,Single,2363,Low,3063,4,Y,Yes,13,2,3,8,1,16,5,4,24,11,1,11
E2306,45,Middle-aged,Yes,Non-Travel,416,26,1,Medical,1,5350,1,Male,21,1,5,Clinical Project Manager,1,Married,12643,High,12599,6,Y,Yes,10,3,3,8,2,5,6,4,22,12,6,11
E2307,41,Senior,Yes,Travel_Frequently,127,26,1,Other,1,1849,2,Male,28,3,4,Clinical Research Associate I,2,Divorced,2714,High,9022,2,Y,No,22,1,3,8,3,1,6,3,17,8,6,5
E2308,48,Middle-aged,No,Travel_Rarely,269,4,3,Medical,1,2088,1,Male,28,1,2,Senior CRA,2,Divorced,7088,Medium,14728,3,Y,Yes,19,1,4,8,3,15,0,1,23,10,9,10
E2309,19,Middle-aged,No,Travel_Frequently,1220,17,2,Life Sciences,1,5373,1,Female,62,4,5,Clinical Research Associate II,4,Single,3982,Medium,16549,5,Y,Yes,16,1,1,8,1,21,4,1,18,5,0,9
E2310,42,Middle-aged,No,Non-Travel,400,24,3,Technical Degree,1,5531,2,Male,65,4,1,Senior CRA,2,Married,12763,Low,12494,6,Y,No,12,4,1,8,3,36,7,2,25,4,6,11
E2311,28,Young,Yes,Travel_Rarely,690,15,4,Life Sciences,1,9892,3,Female,27,4,1,Clinical Research Associate II,2,Married,3525,High,19850,8,Y,Yes,18,3,3,8,1,27,6,3,12,9,8,14
E2312,58,Senior,Yes,Non-Travel,1243,16,1,Life Sciences,1,8229,4,Female,25,4,2,Clinical Research Associate I,2,Married,15830,Low,17141,2,Y,No,21,1,4,8,0,30,0,2,22,0,9,4
E2313,36,Senior,No,Travel_Rarely,1443,8,4,Medical,1,7125,2,Female,47,4,1,Clinical Trial Assistant,4,Divorced,7791,Medium,10128,8,Y,Yes,22,1,1,8,1,4,6,2,28,13,5,5
E2314,53,Senior,Yes,Travel_Frequently,580,24,4,Medical,1,5892,1,Male,31,1,5,Clinical Research Associate II,4,Single,15481,Medium,3645,8,Y,No,17,4,4,8,3,18,3,2,19,9,4,3
E2315,30,Middle-aged,No,Travel_Frequently,885,12,1,Technical Degree,1,6525,3,Male,29,4,2,Clinical Trial Assistant,4,Divorced,8385,High,9310,8,Y,Yes,19,4,3,8,0,28,1,2,16,12,8,4
E2316,37,Young,No,Non-Travel,1264,10,1,Medical,1,3135,2,Male,46,4,1,Clinical Trial Manager,2,Single,4409,High,16150,5,Y,No,24,2,3,8,0,11,5,1,0,6,4,12
E2317,59,Middle-aged,No,Travel_Rarely,1018,13,1,Other,1,2527,2,Male,35,2,1,Clinical Research Associate II,1,Married,12538,Low,1226,5,Y,No,11,1,1,8,1,14,0,2,9,2,6,7
E2318,23,Senior,Yes,Travel_Rarely,725,9,4,Other,1,1665,3,Male,98,3,5,Clinical Research Associate II,4,Divorced,11880,Medium,6990,6,Y,No,12,4,1,8,3,33,6,4,23,3,2,1
E2319,26,Senior,Yes,Non-Travel,918,5,1,Medical,1,3847,4,Male,95,3,4,Clinical Research Associate I,2,Married,6838,Low,19053,2,Y,No,18,3,3,8,0,39,1,1,5,1,4,0
E2320,44,Middle-aged,Yes,Non-Travel,804,13,3,Technical Degree,1,3082,1,Female,61,2,2,Clinical Research Associate II,1,Divorced,5156,Medium,5392,7,Y,Yes,20,3,2,8,3,22,3,2,6,2,4,0
E2321,58,Middle-aged,No,Non-Travel,1117,20,2,Technical Degree,1,3044,1,Male,31,3,3,Clinical Project Manager,2,Single,3134,Medium,15849,8,Y,Yes,14,3,4,8,3,13,0,2,28,7,5,14
E2322,39,Young,Yes,Travel_Rarely,1046,28,2,Other,1,9585,1,Male,58,3,4,Clinical Research Associate I,3,Single,10163,High,12869,9,Y,Yes,15,3,1,8,3,25,5,2,9,11,2,7
E2323,50,Middle-aged,Yes,Non-Travel,865,5,2,Life Sciences,1,6687,2,Male,43,3,4,Clinical Project Manager,4,Divorced,10255,Medium,19883,5,Y,Yes,12,4,2,8,1,21,6,3,6,7,0,10
E2324,35,Young,Yes,Travel_Rarely,873,10,1,Medical,1,5313,3,Male,22,1,1,Senior CRA,2,Single,3181,Low,13731,2,Y,No,24,2,1,8,3,1,4,1,16,2,3,1
E2325,47,Young,Yes,Travel_Frequently,1228,2,2,Life Sciences,1,9997,3,Female,51,4,1,Senior CRA,2,Single,9437,High,9066,9,Y,Yes,19,1,2,8,0,34,7,1,12,0,1,7
E2326,40,Senior,Yes,Non-Travel,1381,14,4,Other,1,6612,3,Male,77,2,4,Clinical Trial Manager,2,Single,16839,Medium,10216,8,Y,Yes,22,2,2,8,0,11,9,2,17,14,6,4
E2327,28,Senior,Yes,Travel_Frequently,964,5,4,Medical,1,9650,1,Female,88,3,5,Senior CRA,1,Single,6604,Low,2111,8,Y,No,12,4,2,8,3,6,2,1,13,6,7,1
E2328,43,Senior,Yes,Non-Travel,304,9,1,Medical,1,1773,4,Male,51,2,4,Clinical Research Associate I,3,Married,10006,High,9976,1,Y,No,21,3,4,8,2,18,8,4,20,14,0,3
E2329,34,Young,Yes,Travel_Frequently,297,9,1,Other,1,6034,4,Female,36,3,4,Clinical Trial Manager,2,Divorced,4672,High,10289,4,Y,No,24,2,3,8,1,6,4,3,3,1,1,4
E2330,24,Young,Yes,Travel_Rarely,1412,17,1,Life Sciences,1,2463,1,Male,99,2,2,Clinical Trial Assistant,1,Single,8774,Low,7852,1,Y,No,11,1,4,8,1,10,2,1,13,11,6,12
E2331,40,Middle-aged,Yes,Travel_Rarely,1441,3,2,Technical Degree,1,7575,2,Female,71,1,5,Clinical Trial Assistant,4,Married,17789,High,14761,0,Y,Yes,18,1,2,8,3,4,1,1,20,10,2,10
E2332,54,Middle-aged,Yes,Non-Travel,784,22,2,Technical Degree,1,2402,2,Female,94,3,5,Clinical Trial Manager,4,Married,14255,Low,6151,5,Y,Yes,24,4,4,8,2,30,1,3,26,1,5,1
E2333,42,Senior,No,Travel_Rarely,970,25,2,Medical,1,8165,1,Female,96,3,1,Clinical Research Associate I,2,Single,12870,Medium,15778,3,Y,No,11,1,2,8,1,24,8,2,21,14,5,2
E2334,38,Middle-aged,No,Non-Travel,929,29,4,Other,1,5313,4,Female,66,1,5,Clinical Research Associate I,4,Divorced,12076,High,17110,2,Y,Yes,19,1,2,8,1,0,0,1,13,11,1,8
E2335,58,Young,Yes,Travel_Rarely,410,22,2,Other,1,4892,3,Female,33,2,5,Senior CRA,1,Divorced,4840,Medium,18291,1,Y,Yes,24,4,1,8,3,28,5,2,27,5,8,14
E2336,29,Middle-aged,Yes,Non-Travel,791,10,3,Technical Degree,1,3621,3,Female,40,3,3,Senior CRA,2,Single,7254,Low,13130,2,Y,Yes,14,4,1,8,0,1,7,1,20,13,5,6
E2337,26,Young,Yes,Travel_Rarely,1186,12,1,Other,1,4447,4,Male,49,3,3,Clinical Research Associate II,4,Divorced,15414,High,1071,0,Y,Yes,13,2,2,8,0,2,8,1,29,0,4,11
E2338,49,Young,No,Non-Travel,468,2,2,Technical Degree,1,6882,2,Female,35,2,2,Clinical Trial Manager,4,Single,7891,Low,8343,6,Y,Yes,19,2,2,8,3,25,7,4,7,4,3,6
E2339,22,Young,Yes,Non-Travel,517,4,2,Technical Degree,1,2771,1,Male,23,3,5,Clinical Research Associate II,2,Married,9783,Low,15534,0,Y,Yes,14,2,2,8,3,32,7,1,10,11,7,7
E2340,20,Middle-aged,Yes,Non-Travel,1186,5,4,Medical,1,1278,3,Female,71,3,1,Clinical Research Associate II,4,Divorced,17502,Low,16609,5,Y,No,19,1,1,8,2,26,5,4,3,9,0,11
E2341,44,Senior,No,Non-Travel,1142,9,4,Medical,1,2735,3,Male,80,3,2,Clinical Trial Manager,4,Divorced,15102,Low,19027,4,Y,Yes,20,2,4,8,1,12,9,3,29,1,2,3
E2342,45,Senior,No,Travel_Frequently,1122,23,1,Technical Degree,1,7894,3,Female,73,3,2,Clinical Research Associate II,2,Divorced,7768,High,2210,3,Y,Yes,18,2,3,8,3,6,0,4,22,3,8,11
E2343,53,Middle-aged,Yes,Non-Travel,262,20,4,Life Sciences,1,6206,2,Female,54,3,3,Clinical Research Associate I,4,Single,19705,High,19918,2,Y,No,19,4,4,8,2,26,9,4,24,5,8,5
E2344,58,Young,No,Travel_Rarely,586,3,3,Other,1,9894,4,Male,63,2,1,Senior CRA,4,Married,12911,Low,7649,8,Y,Yes,23,1,1,8,2,25,0,2,22,6,4,14
E2345,31,Middle-aged,No,Travel_Rarely,260,23,3,Other,1,3899,1,Female,47,2,4,Clinical Trial Manager,2,Married,6372,High,13955,3,Y,Yes,16,2,1,8,0,12,3,4,13,5,3,1
E2346,26,Young,Yes,Travel_Frequently,1341,4,2,Medical,1,9634,2,Female,51,3,3,Clinical Trial Manager,3,Divorced,7968,Low,16915,6,Y,No,20,1,4,8,1,6,9,3,14,8,1,7
E2347,48,Senior,No,Travel_Rarely,227,22,2,Technical Degree,1,6591,3,Male,81,4,1,Senior CRA,4,Single,11475,High,3127,3,Y,Yes,19,3,2,8,0,16,8,4,1,1,4,14
E2348,47,Senior,Yes,Travel_Frequently,455,9,2,Technical Degree,1,4326,2,Female,61,3,1,Clinical Research Associate II,4,Single,17532,Low,1176,9,Y,No,16,3,4,8,2,1,8,3,5,0,1,6
E2349,38,Middle-aged,Yes,Non-Travel,1375,6,2,Medical,1,6943,2,Female,69,4,3,Clinical Trial Assistant,1,Divorced,11385,Low,8841,2,Y,No,23,3,2,8,1,14,6,2,9,6,7,14
E2350,54,Middle-aged,Yes,Travel_Rarely,272,12,3,Life Sciences,1,6091,4,Male,51,3,4,Clinical Project Manager,3,Single,6717,Medium,13672,4,Y,No,20,1,1,8,2,13,8,3,8,8,2,4
E2351,39,Young,No,Travel_Frequently,1492,5,4,Medical,1,3388,2,Male,78,1,4,Clinical Research Associate I,3,Divorced,3899,High,7995,7,Y,Yes,14,1,1,8,1,20,1,2,17,10,9,13
E2352,39,Middle-aged,No,Non-Travel,167,22,2,Other,1,6861,3,Female,34,2,3,Senior CRA,3,Divorced,17559,High,10501,3,Y,No,22,3,3,8,3,37,1,4,24,8,8,12
E2353,46,Senior,Yes,Travel_Rarely,910,22,3,Medical,1,5615,1,Female,60,4,5,Clinical Project Manager,2,Divorced,18660,Low,9574,6,Y,No,23,4,1,8,3,28,1,3,20,1,3,9
E2354,44,Middle-aged,Yes,Travel_Rarely,868,7,3,Medical,1,5878,1,Male,74,1,1,Clinical Trial Manager,4,Single,15641,Medium,3982,6,Y,No,10,1,2,8,3,34,3,3,8,5,6,8
E2355,55,Senior,No,Non-Travel,1239,19,2,Other,1,5915,4,Male,41,2,4,Clinical Research Associate II,2,Divorced,4525,High,1704,4,Y,Yes,23,3,2,8,1,7,0,3,14,9,0,3
E2356,58,Young,Yes,Non-Travel,527,8,4,Medical,1,7421,3,Male,83,1,5,Clinical Trial Assistant,3,Divorced,7347,Medium,10725,4,Y,No,19,1,3,8,2,11,6,4,27,13,3,12
E2357,29,Middle-aged,Yes,Non-Travel,128,2,2,Other,1,4471,3,Male,72,1,1,Clinical Trial Manager,4,Married,16811,Medium,19381,0,Y,Yes,13,1,2,8,3,37,9,1,27,1,5,13
E2358,49,Middle-aged,Yes,Travel_Rarely,1193,19,1,Other,1,8436,2,Male,44,1,3,Clinical Research Associate I,3,Divorced,9463,Low,11748,9,Y,Yes,12,2,3,8,3,0,1,2,28,1,2,10
E2359,23,Middle-aged,Yes,Travel_Frequently,751,4,3,Medical,1,3994,3,Male,22,1,2,Clinical Trial Assistant,4,Divorced,9136,Medium,2110,1,Y,Yes,17,2,2,8,2,1,9,3,2,3,2,10
E2360,20,Senior,Yes,Non-Travel,766,16,2,Technical Degree,1,8364,3,Female,43,3,2,Clinical Project Manager,3,Divorced,8889,Low,14009,6,Y,Yes,15,2,4,8,3,34,9,2,15,1,0,11
E2361,58,Young,No,Travel_Frequently,1100,16,1,Medical,1,4837,1,Male,63,4,5,Clinical Research Associate I,3,Married,16983,Low,11030,9,Y,Yes,15,2,3,8,2,29,8,3,6,3,2,11
E2362,54,Middle-aged,Yes,Non-Travel,1180,27,2,Technical Degree,1,5835,2,Male,23,1,5,Senior CRA,1,Divorced,11279,Low,19835,2,Y,Yes,17,3,2,8,3,30,4,3,4,6,4,6
E2363,46,Young,Yes,Travel_Frequently,610,28,4,Other,1,4717,2,Male,76,4,4,Clinical Trial Assistant,3,Divorced,19738,High,10649,4,Y,Yes,17,2,4,8,2,9,6,3,8,4,6,5
E2364,52,Senior,Yes,Travel_Frequently,1405,26,3,Medical,1,4500,2,Male,79,2,5,Clinical Project Manager,1,Divorced,4669,Medium,9433,9,Y,No,20,1,1,8,0,17,4,3,21,4,9,4
E2365,59,Young,Yes,Non-Travel,468,24,4,Technical Degree,1,3781,3,Male,21,2,5,Senior CRA,2,Single,2638,High,5497,4,Y,Yes,22,4,4,8,1,36,5,2,3,13,4,14
E2366,27,Middle-aged,Yes,Travel_Frequently,668,15,3,Life Sciences,1,7878,3,Female,79,2,3,Clinical Research Associate I,3,Divorced,14721,High,3074,8,Y,No,16,4,4,8,3,13,1,1,18,12,1,9
E2367,32,Senior,No,Travel_Frequently,1253,27,2,Other,1,3449,1,Female,83,2,5,Clinical Trial Manager,2,Single,17112,Low,17787,0,Y,No,21,4,1,8,3,39,3,1,14,11,5,8
E2368,38,Middle-aged,Yes,Non-Travel,950,24,1,Medical,1,6815,3,Male,55,2,2,Senior CRA,1,Married,17560,High,16440,1,Y,Yes,13,3,4,8,1,21,4,4,3,7,6,13
E2369,27,Senior,Yes,Non-Travel,907,19,1,Life Sciences,1,2885,3,Female,73,2,3,Clinical Project Manager,1,Single,2331,Medium,19461,9,Y,No,13,1,4,8,2,34,0,1,5,4,5,1
E2370,54,Senior,No,Travel_Frequently,1227,3,3,Other,1,5331,3,Male,96,2,4,Clinical Project Manager,3,Divorced,8413,Medium,5029,9,Y,No,22,1,4,8,3,19,8,1,6,1,2,9
E2371,46,Senior,Yes,Non-Travel,1171,21,1,Medical,1,7010,2,Male,65,3,2,Clinical Research Associate II,1,Married,10845,Medium,17263,4,Y,Yes,16,4,3,8,2,22,2,2,4,1,8,8
E2372,51,Senior,Yes,Travel_Frequently,110,6,4,Technical Degree,1,6964,4,Male,47,4,1,Clinical Research Associate I,3,Single,4365,Low,15874,9,Y,No,17,4,3,8,0,5,3,2,22,10,9,10
E2373,45,Senior,Yes,Non-Travel,955,8,3,Medical,1,8487,1,Male,25,4,2,Clinical Trial Assistant,2,Divorced,3075,Low,14558,9,Y,Yes,17,2,2,8,0,39,7,4,28,12,1,11
E2374,55,Middle-aged,Yes,Travel_Frequently,1425,5,1,Medical,1,9546,1,Male,53,3,3,Clinical Research Associate I,4,Single,11690,High,4010,6,Y,Yes,20,1,3,8,1,0,6,1,13,1,5,4
E2375,45,Middle-aged,Yes,Travel_Rarely,1411,14,3,Life Sciences,1,4326,3,Male,88,3,2,Clinical Trial Assistant,3,Single,12953,High,18209,6,Y,No,13,1,4,8,2,8,3,4,16,14,9,3
E2376,34,Senior,No,Travel_Frequently,1121,5,2,Technical Degree,1,2599,2,Male,42,2,4,Clinical Trial Assistant,1,Divorced,14367,Low,6188,3,Y,No,18,4,4,8,3,34,2,4,18,12,8,13
E2377,37,Middle-aged,Yes,Travel_Frequently,1061,17,4,Medical,1,5233,2,Female,76,3,1,Clinical Research Associate I,2,Single,13208,Low,6455,9,Y,Yes,22,4,3,8,1,34,1,4,24,8,1,10
E2378,40,Middle-aged,No,Travel_Rarely,519,17,3,Life Sciences,1,1344,2,Female,21,2,2,Clinical Trial Assistant,4,Married,10375,Low,3301,3,Y,No,16,2,2,8,0,22,9,4,17,6,8,4
E2379,48,Middle-aged,Yes,Travel_Frequently,554,9,1,Other,1,8690,3,Male,85,1,4,Clinical Trial Manager,3,Divorced,16130,Medium,18130,5,Y,No,20,1,1,8,0,6,4,1,10,5,8,5
E2380,52,Young,Yes,Non-Travel,233,11,1,Medical,1,1384,4,Male,70,4,3,Clinical Trial Assistant,4,Married,18545,High,12831,0,Y,No,21,4,1,8,0,30,8,2,16,6,5,11
E2381,32,Middle-aged,Yes,Travel_Frequently,1163,26,2,Technical Degree,1,8080,4,Female,22,4,4,Senior CRA,1,Divorced,14816,Medium,12680,6,Y,Yes,18,2,3,8,1,16,7,3,10,5,3,11
E2382,30,Senior,Yes,Travel_Frequently,384,21,2,Other,1,8039,4,Male,33,2,5,Senior CRA,4,Single,8309,Low,7943,4,Y,Yes,12,3,4,8,0,39,8,3,25,8,1,10
E2383,32,Senior,Yes,Travel_Frequently,505,15,4,Technical Degree,1,8274,4,Female,75,3,2,Clinical Research Associate II,1,Married,8819,Medium,16396,8,Y,No,16,4,2,8,2,2,5,2,6,3,0,2
E2384,30,Senior,Yes,Non-Travel,577,23,3,Other,1,7907,2,Female,99,3,3,Senior CRA,1,Single,9595,High,15098,4,Y,No,13,1,3,8,0,6,8,2,18,7,2,1
E2385,56,Middle-aged,Yes,Non-Travel,490,27,2,Life Sciences,1,4510,2,Female,77,3,4,Clinical Trial Assistant,3,Single,8788,Medium,16047,6,Y,Yes,13,3,2,8,0,24,5,2,7,6,3,14
E2386,55,Young,Yes,Travel_Rarely,382,22,2,Medical,1,3849,2,Male,40,2,1,Clinical Project Manager,2,Single,10863,Medium,4806,5,Y,Yes,15,4,2,8,1,1,3,1,21,4,6,2
E2387,20,Young,No,Travel_Rarely,1056,2,1,Technical Degree,1,5768,4,Male,34,2,5,Senior CRA,2,Divorced,16543,High,15408,0,Y,No,24,4,3,8,3,18,8,1,29,8,0,1
E2388,47,Young,No,Travel_Rarely,475,17,3,Other,1,9929,4,Male,40,1,5,Clinical Trial Assistant,4,Married,17376,High,11473,9,Y,No,21,1,4,8,0,37,0,1,27,10,6,3
E2389,54,Middle-aged,Yes,Travel_Frequently,1272,28,1,Life Sciences,1,5789,4,Male,95,1,5,Clinical Research Associate I,4,Divorced,7942,Medium,1072,0,Y,No,23,3,1,8,0,33,7,4,0,3,3,8
E2390,48,Middle-aged,No,Non-Travel,362,29,1,Other,1,5198,2,Female,65,2,2,Senior CRA,4,Single,10185,Low,8962,6,Y,No,18,3,4,8,2,8,8,4,15,0,9,5
E2391,59,Young,Yes,Non-Travel,877,11,3,Life Sciences,1,1527,1,Female,43,2,3,Senior CRA,3,Divorced,10192,Low,19432,0,Y,No,24,3,2,8,1,12,9,4,7,2,7,0
E2392,26,Young,Yes,Travel_Frequently,143,18,2,Medical,1,2148,3,Female,73,4,4,Clinical Research Associate II,2,Married,10007,Low,14998,4,Y,No,23,1,1,8,0,7,5,4,17,14,2,5
